customer_id,lat,long,state,cluster,customer_category,geometry,nearest_coastline,distance_to_coastline
3030,-34.990592,150.450994,NSW,1,Silver,POINT (150.450994 -34.990592),POINT (143.87669372558594 -9.145400047302246),26.66824649597258
3031,-27.627522,152.753696,QLD,1,Silver,POINT (152.753696 -27.627522),POINT (143.87669372558594 -9.145400047302246),20.503414380398805
3032,-27.733991,153.204523,QLD,2,Gold,POINT (153.204523 -27.733991),POINT (143.87669372558594 -9.145400047302246),20.79769488619671
3033,-37.869072,144.999026,VIC,3,Bronze,POINT (144.999026 -37.869072),POINT (143.87669372558594 -9.145400047302246),28.745590273646968
3034,-37.772675,145.048573,VIC,1,Silver,POINT (145.048573 -37.772675),POINT (143.87669372558594 -9.145400047302246),28.65125079732397
3035,-33.752645,151.031807,NSW,1,Silver,POINT (151.031807 -33.752645),POINT (143.87669372558594 -9.145400047302246),25.626395574324636
3036,-33.915939,150.875345,NSW,3,Bronze,POINT (150.875345 -33.915939),POINT (143.87669372558594 -9.145400047302246),25.740254848543643
3037,-33.86051951,151.2015802,NSW,3,Bronze,POINT (151.2015802 -33.86051951),POINT (143.87669372558594 -9.145400047302246),25.777724723459894
3038,-27.070177,152.960273,QLD,1,Silver,POINT (152.960273 -27.070177),POINT (143.87669372558594 -9.145400047302246),20.095000404044022
3039,-33.725619,150.89547,NSW,2,Gold,POINT (150.89547 -33.725619),POINT (143.87669372558594 -9.145400047302246),25.562675606298328
3040,-33.884119,151.212262,NSW,3,Bronze,POINT (151.212262 -33.884119),POINT (143.87669372558594 -9.145400047302246),25.803386935229206
3041,-28.035453,153.241258,QLD,3,Bronze,POINT (153.241258 -28.035453),POINT (143.87669372558594 -9.145400047302246),21.08386028708588
3042,-26.73282,148.690231,QLD,1,Silver,POINT (148.690231 -26.73282),POINT (143.87669372558594 -9.145400047302246),18.234239268056257
3043,-33.974354,151.140345,NSW,1,Silver,POINT (151.140345 -33.974354),POINT (143.87669372558594 -9.145400047302246),25.869626673407605
3044,-37.867864,145.092946,VIC,2,Gold,POINT (145.092946 -37.867864),POINT (143.87669372558594 -9.145400047302246),28.7482035109855
3045,-27.077933,153.080799,QLD,2,Gold,POINT (153.080799 -27.077933),POINT (143.87669372558594 -9.145400047302246),20.15666867322296
3046,-33.742006,150.84746,NSW,3,Bronze,POINT (150.84746 -33.742006),POINT (143.87669372558594 -9.145400047302246),25.565300836188012
3047,-33.691922,151.097508,NSW,1,Silver,POINT (151.097508 -33.691922),POINT (143.87669372558594 -9.145400047302246),25.5865569930746
3048,-36.358017,146.330564,VIC,2,Gold,POINT (146.330564 -36.358017),POINT (143.87669372558594 -9.145400047302246),27.323030592119647
3049,-37.705529,144.571033,VIC,1,Silver,POINT (144.571033 -37.705529),POINT (143.8740997314453 -9.145500183105469),28.568530973829652
3050,-36.25486,150.225372,NSW,2,Gold,POINT (150.225372 -36.25486),POINT (143.87669372558594 -9.145400047302246),27.842926117039863
3051,-33.884119,151.212262,NSW,3,Bronze,POINT (151.212262 -33.884119),POINT (143.87669372558594 -9.145400047302246),25.803386935229206
3052,-33.42537,151.436939,NSW,1,Silver,POINT (151.436939 -33.42537),POINT (143.87669372558594 -9.145400047302246),25.429790591218126
3053,-32.196739,152.454216,NSW,3,Bronze,POINT (152.454216 -32.196739),POINT (143.87669372558594 -9.145400047302246),24.595489746704175
3054,-28.111411,153.134987,QLD,1,Silver,POINT (153.134987 -28.111411),POINT (143.87669372558594 -9.145400047302246),21.10510757643542
3055,-16.923761,145.742303,QLD,2,Gold,POINT (145.742303 -16.923761),POINT (143.87669372558594 -9.145400047302246),7.998962249894221
3056,-37.971763,145.255599,VIC,1,Silver,POINT (145.255599 -37.971763),POINT (143.87669372558594 -9.145400047302246),28.859323984398397
3057,-33.914832,151.239167,NSW,2,Gold,POINT (151.239167 -33.914832),POINT (143.87669372558594 -9.145400047302246),25.840487069244375
3058,-33.896401,151.245049,NSW,2,Gold,POINT (151.245049 -33.896401),POINT (143.87669372558594 -9.145400047302246),25.8244982063627
3059,-38.215906,144.334005,VIC,3,Bronze,POINT (144.334005 -38.215906),POINT (143.8740997314453 -9.145500183105469),29.07404353052701
3060,-33.892738,150.92937,NSW,2,Gold,POINT (150.92937 -33.892738),POINT (143.87669372558594 -9.145400047302246),25.73268307768776
3061,-34.505411,150.766132,NSW,2,Gold,POINT (150.766132 -34.505411),POINT (143.87669372558594 -9.145400047302246),26.279165041110257
3062,-27.576308,151.852689,QLD,1,Silver,POINT (151.852689 -27.576308),POINT (143.87669372558594 -9.145400047302246),20.082700729192098
3063,-27.232691,153.017319,QLD,1,Silver,POINT (153.017319 -27.232691),POINT (143.87669372558594 -9.145400047302246),20.26576236944465
3064,-37.546522,144.942199,VIC,1,Silver,POINT (144.942199 -37.546522),POINT (143.8740997314453 -9.145500183105469),28.421099139393014
3065,-34.021938,151.004412,NSW,1,Silver,POINT (151.004412 -34.021938),POINT (143.87669372558594 -9.145400047302246),25.87752902252122
3066,-37.765225,145.110677,VIC,3,Bronze,POINT (145.110677 -37.765225),POINT (143.87669372558594 -9.145400047302246),28.646415046993138
3067,-38.025018,145.349488,VIC,1,Silver,POINT (145.349488 -38.025018),POINT (143.87669372558594 -9.145400047302246),28.917148131662803
3068,-37.74247,145.005702,VIC,1,Silver,POINT (145.005702 -37.74247),POINT (143.87669372558594 -9.145400047302246),28.619347818620604
3069,-36.78137,144.457937,VIC,1,Silver,POINT (144.457937 -36.78137),POINT (143.8740997314453 -9.145500183105469),27.642036221893925
3070,-33.966692,151.101764,NSW,3,Bronze,POINT (151.101764 -33.966692),POINT (143.87669372558594 -9.145400047302246),25.851463685278635
3071,-33.315827,151.519708,NSW,3,Bronze,POINT (151.519708 -33.315827),POINT (143.87669372558594 -9.145400047302246),25.35005337814095
3072,-32.757616,151.607554,NSW,2,Gold,POINT (151.607554 -32.757616),POINT (143.87669372558594 -9.145400047302246),24.845581956946543
3073,-37.819222,145.196686,VIC,3,Bronze,POINT (145.196686 -37.819222),POINT (143.87669372558594 -9.145400047302246),28.704188631269908
3074,-33.325373,151.189243,NSW,2,Gold,POINT (151.189243 -33.325373),POINT (143.87669372558594 -9.145400047302246),25.26152150769879
3075,-37.790974,144.98622,VIC,1,Silver,POINT (144.98622 -37.790974),POINT (143.87669372558594 -9.145400047302246),28.667053487114632
3076,-33.724898,151.043941,NSW,3,Bronze,POINT (151.043941 -33.724898),POINT (143.87669372558594 -9.145400047302246),25.60314732799991
3077,-33.748914,151.279999,NSW,2,Gold,POINT (151.279999 -33.748914),POINT (143.87669372558594 -9.145400047302246),25.693225328999862
3078,-33.462193,149.158755,NSW,3,Bronze,POINT (149.158755 -33.462193),POINT (143.87669372558594 -9.145400047302246),24.883862055778962
3079,-33.872014,150.88526,NSW,3,Bronze,POINT (150.88526 -33.872014),POINT (143.87669372558594 -9.145400047302246),25.700689461347167
3080,-38.42776,144.900413,VIC,2,Gold,POINT (144.900413 -38.42776),POINT (143.8740997314453 -9.145500183105469),29.30023991214624
3081,-37.75045631,144.649936,VIC,2,Gold,POINT (144.649936 -37.75045631),POINT (143.8740997314453 -9.145500183105469),28.61547547983723
3082,-33.742006,150.84746,NSW,1,Silver,POINT (150.84746 -33.742006),POINT (143.87669372558594 -9.145400047302246),25.565300836188012
3083,-33.768837,150.626788,NSW,1,Silver,POINT (150.626788 -33.768837),POINT (143.87669372558594 -9.145400047302246),25.531890256637062
3084,-27.627522,152.753696,QLD,1,Silver,POINT (152.753696 -27.627522),POINT (143.87669372558594 -9.145400047302246),20.503414380398805
3085,-38.156369,145.198328,VIC,1,Silver,POINT (145.198328 -38.156369),POINT (143.87669372558594 -9.145400047302246),29.041057775668207
3087,-34.055155,150.756493,NSW,1,Silver,POINT (150.756493 -34.055155),POINT (143.87669372558594 -9.145400047302246),25.842359216210866
3088,-33.763976,150.780073,NSW,1,Silver,POINT (150.780073 -33.763976),POINT (143.87669372558594 -9.145400047302246),25.568162377166598
3089,-27.186624,152.932083,QLD,1,Silver,POINT (152.932083 -27.186624),POINT (143.87669372558594 -9.145400047302246),20.186278424280403
3090,-37.777204,144.829945,VIC,3,Bronze,POINT (144.829945 -37.777204),POINT (143.8740997314453 -9.145500183105469),28.64765441769694
3091,-37.743361,144.796693,VIC,3,Bronze,POINT (144.796693 -37.743361),POINT (143.8740997314453 -9.145500183105469),28.61273880008088
3092,-27.181203,153.013716,QLD,3,Bronze,POINT (153.013716 -27.181203),POINT (143.87669372558594 -9.145400047302246),20.218193890446287
3093,-37.727529,144.866305,VIC,2,Gold,POINT (144.866305 -37.727529),POINT (143.8740997314453 -9.145500183105469),28.599245489780618
3094,-33.78709,151.012511,NSW,3,Bronze,POINT (151.012511 -33.78709),POINT (143.87669372558594 -9.145400047302246),25.654098539974296
3095,-37.840679,144.991264,VIC,1,Silver,POINT (144.991264 -37.840679),POINT (143.87669372558594 -9.145400047302246),28.71691663583934
3096,-32.983963,151.707801,NSW,1,Silver,POINT (151.707801 -32.983963),POINT (143.87669372558594 -9.145400047302246),25.091897592512105
3097,-33.928392,150.921448,NSW,1,Silver,POINT (150.921448 -33.928392),POINT (143.87669372558594 -9.145400047302246),25.764806479272394
3098,-27.629394,152.858086,QLD,1,Silver,POINT (152.858086 -27.629394),POINT (143.87669372558594 -9.145400047302246),20.550509473739854
3099,-16.923761,145.742303,QLD,1,Silver,POINT (145.742303 -16.923761),POINT (143.87669372558594 -9.145400047302246),7.998962249894221
3100,-33.707117,151.27114,NSW,1,Silver,POINT (151.27114 -33.707117),POINT (143.87669372558594 -9.145400047302246),25.650648634481666
3101,-33.881009,151.084759,NSW,1,Silver,POINT (151.084759 -33.881009),POINT (143.87669372558594 -9.145400047302246),25.764443624130426
3102,-32.757616,151.607554,NSW,1,Silver,POINT (151.607554 -32.757616),POINT (143.87669372558594 -9.145400047302246),24.845581956946543
3103,-27.373947,153.084784,QLD,2,Gold,POINT (153.084784 -27.373947),POINT (143.87669372558594 -9.145400047302246),20.422263599034896
3104,-27.673806,153.027323,QLD,2,Gold,POINT (153.027323 -27.673806),POINT (143.87669372558594 -9.145400047302246),20.664845590173886
3105,-27.318074,153.047339,QLD,2,Gold,POINT (153.047339 -27.318074),POINT (143.87669372558594 -9.145400047302246),20.355510638158705
3106,-33.756443,150.810246,NSW,3,Bronze,POINT (150.810246 -33.756443),POINT (143.87669372558594 -9.145400047302246),25.569074726347964
3107,-19.23794,146.540275,QLD,1,Silver,POINT (146.540275 -19.23794),POINT (143.87669372558594 -9.145400047302246),10.438104612534291
3108,-24.88776,152.297855,QLD,2,Gold,POINT (152.297855 -24.88776),POINT (143.87669372558594 -9.145400047302246),17.853230914598992
3109,-33.928392,150.921448,NSW,3,Bronze,POINT (150.921448 -33.928392),POINT (143.87669372558594 -9.145400047302246),25.764806479272394
3110,-27.627522,152.753696,QLD,1,Silver,POINT (152.753696 -27.627522),POINT (143.87669372558594 -9.145400047302246),20.503414380398805
3111,-33.81658,151.108447,NSW,1,Silver,POINT (151.108447 -33.81658),POINT (143.87669372558594 -9.145400047302246),25.70924689057216
3112,-37.892139,145.023394,VIC,2,Gold,POINT (145.023394 -37.892139),POINT (143.87669372558594 -9.145400047302246),28.769600656489686
3113,-33.917601,151.101777,NSW,2,Gold,POINT (151.101777 -33.917601),POINT (143.87669372558594 -9.145400047302246),25.80433623178587
3114,-35.34172619,149.2104515,ACT,1,Silver,POINT (149.2104515 -35.34172619),POINT (143.87669372558594 -9.145400047302246),26.733807723007068
3115,-38.037026,145.304198,VIC,3,Bronze,POINT (145.304198 -38.037026),POINT (143.87669372558594 -9.145400047302246),28.926870184035963
3116,-37.917932,145.292895,VIC,1,Silver,POINT (145.292895 -37.917932),POINT (143.87669372558594 -9.145400047302246),28.807364006772037
3117,-38.037026,145.304198,VIC,2,Gold,POINT (145.304198 -38.037026),POINT (143.87669372558594 -9.145400047302246),28.926870184035963
3118,-27.501349,153.096812,QLD,2,Gold,POINT (153.096812 -27.501349),POINT (143.87669372558594 -9.145400047302246),20.541456690026394
3119,-27.673806,153.027323,QLD,1,Silver,POINT (153.027323 -27.673806),POINT (143.87669372558594 -9.145400047302246),20.664845590173886
3120,-33.930089,151.057799,NSW,2,Gold,POINT (151.057799 -33.930089),POINT (143.87669372558594 -9.145400047302246),25.804051609082546
3121,-32.880319,151.73862,NSW,1,Silver,POINT (151.73862 -32.880319),POINT (143.87669372558594 -9.145400047302246),25.00312505338989
3122,-33.725619,150.89547,NSW,3,Bronze,POINT (150.89547 -33.725619),POINT (143.87669372558594 -9.145400047302246),25.562675606298328
3123,-33.924525,151.076939,NSW,1,Silver,POINT (151.076939 -33.924525),POINT (143.87669372558594 -9.145400047302246),25.804041649189973
3124,-34.194216,150.768408,NSW,1,Silver,POINT (150.768408 -34.194216),POINT (143.87669372558594 -9.145400047302246),25.979586337589904
3125,-34.423171,150.874294,NSW,1,Silver,POINT (150.874294 -34.423171),POINT (143.87669372558594 -9.145400047302246),26.22845999935052
3126,-37.653917,144.923609,VIC,2,Gold,POINT (144.923609 -37.653917),POINT (143.8740997314453 -9.145500183105469),28.52772860061903
3127,-37.653917,144.923609,VIC,1,Silver,POINT (144.923609 -37.653917),POINT (143.8740997314453 -9.145500183105469),28.52772860061903
3128,-36.284584,145.082735,VIC,1,Silver,POINT (145.082735 -36.284584),POINT (143.87669372558594 -9.145400047302246),27.165968437991637
3129,-23.279639,150.885772,QLD,1,Silver,POINT (150.885772 -23.279639),POINT (143.87669372558594 -9.145400047302246),15.776688151472785
3130,-27.240638,152.993187,QLD,1,Silver,POINT (152.993187 -27.240638),POINT (143.87669372558594 -9.145400047302246),20.261986234996563
3131,-37.880748,145.128118,VIC,2,Gold,POINT (145.128118 -37.880748),POINT (143.87669372558594 -9.145400047302246),28.762584805215326
3132,-34.494723,150.873081,NSW,1,Silver,POINT (150.873081 -34.494723),POINT (143.87669372558594 -9.145400047302246),26.297102674130326
3133,-34.027283,150.842258,NSW,1,Silver,POINT (150.842258 -34.027283),POINT (143.87669372558594 -9.145400047302246),25.8384826360362
3134,-30.170441,142.203381,NSW,2,Gold,POINT (142.203381 -30.170441),POINT (143.8740997314453 -9.145500183105469),21.09121706856956
3135,-33.776781,151.28494,NSW,2,Gold,POINT (151.28494 -33.776781),POINT (143.87669372558594 -9.145400047302246),25.72133434523356
3136,-33.325373,151.189243,NSW,1,Silver,POINT (151.189243 -33.325373),POINT (143.87669372558594 -9.145400047302246),25.26152150769879
3137,-38.007024,145.104105,VIC,1,Silver,POINT (145.104105 -38.007024),POINT (143.87669372558594 -9.145400047302246),28.88771149855065
3138,-34.009345,151.063808,NSW,1,Silver,POINT (151.063808 -34.009345),POINT (143.87669372558594 -9.145400047302246),25.881854071999374
3139,-37.75045631,144.649936,VIC,1,Silver,POINT (144.649936 -37.75045631),POINT (143.8740997314453 -9.145500183105469),28.61547547983723
3140,-33.878774,151.156819,NSW,1,Silver,POINT (151.156819 -33.878774),POINT (143.87669372558594 -9.145400047302246),25.78255245500628
3141,-27.500807,153.058605,QLD,1,Silver,POINT (153.058605 -27.500807),POINT (143.87669372558594 -9.145400047302246),20.523850980027046
3142,-33.969624,151.237844,NSW,1,Silver,POINT (151.237844 -33.969624),POINT (143.87669372558594 -9.145400047302246),25.89263656362942
3143,-37.817403,144.956776,VIC,2,Gold,POINT (144.956776 -37.817403),POINT (143.8740997314453 -9.145500183105469),28.692336939397876
3144,-38.048316,145.371635,VIC,1,Silver,POINT (145.371635 -38.048316),POINT (143.87669372558594 -9.145400047302246),28.941551443947457
3145,-33.884119,151.212262,NSW,2,Gold,POINT (151.212262 -33.884119),POINT (143.87669372558594 -9.145400047302246),25.803386935229206
3146,-32.196739,152.454216,NSW,2,Gold,POINT (152.454216 -32.196739),POINT (143.87669372558594 -9.145400047302246),24.595489746704175
3147,-38.162578,145.135961,VIC,1,Silver,POINT (145.135961 -38.162578),POINT (143.87669372558594 -9.145400047302246),29.044489501572222
3148,-34.35558,150.709623,NSW,1,Silver,POINT (150.709623 -34.35558),POINT (143.87669372558594 -9.145400047302246),26.119764465181316
3149,-37.840679,144.991264,VIC,1,Silver,POINT (144.991264 -37.840679),POINT (143.87669372558594 -9.145400047302246),28.71691663583934
3150,-33.966692,151.101764,NSW,1,Silver,POINT (151.101764 -33.966692),POINT (143.87669372558594 -9.145400047302246),25.851463685278635
3152,-27.354711,153.040051,QLD,1,Silver,POINT (153.040051 -27.354711),POINT (143.87669372558594 -9.145400047302246),20.384948415696215
3153,-33.926559,151.014937,NSW,3,Bronze,POINT (151.014937 -33.926559),POINT (143.87669372558594 -9.145400047302246),25.78876414416925
3154,-33.895705,151.227236,NSW,1,Silver,POINT (151.227236 -33.895705),POINT (143.87669372558594 -9.145400047302246),25.818754171715632
3155,-28.215215,153.479217,NSW,1,Silver,POINT (153.479217 -28.215215),POINT (143.87669372558594 -9.145400047302246),21.351025632643477
3156,-33.97723383,150.8618744,NSW,1,Silver,POINT (150.8618744 -33.97723383),POINT (143.87669372558594 -9.145400047302246),25.795594935293455
3157,-30.459807,152.840266,NSW,2,Gold,POINT (152.840266 -30.459807),POINT (143.87669372558594 -9.145400047302246),23.12249060252496
3158,-27.470778,153.074231,QLD,1,Silver,POINT (153.074231 -27.470778),POINT (143.87669372558594 -9.145400047302246),20.50400373155099
3159,-38.092874,145.177905,VIC,1,Silver,POINT (145.177905 -38.092874),POINT (143.87669372558594 -9.145400047302246),28.976704419632977
3160,-34.01362,151.101891,NSW,1,Silver,POINT (151.101891 -34.01362),POINT (143.87669372558594 -9.145400047302246),25.896560375269054
3161,-37.78391,145.322794,VIC,3,Bronze,POINT (145.322794 -37.78391),POINT (143.87669372558594 -9.145400047302246),28.674997093538277
3162,-33.774145,151.079919,NSW,3,Bronze,POINT (151.079919 -33.774145),POINT (143.87669372558594 -9.145400047302246),25.66050530092875
3163,-33.78709,151.012511,NSW,1,Silver,POINT (151.012511 -33.78709),POINT (143.87669372558594 -9.145400047302246),25.654098539974296
3164,-33.892738,150.92937,NSW,1,Silver,POINT (150.92937 -33.892738),POINT (143.87669372558594 -9.145400047302246),25.73268307768776
3165,-33.871341,150.671487,NSW,2,Gold,POINT (150.671487 -33.871341),POINT (143.87669372558594 -9.145400047302246),25.642569520980512
3166,-33.903892,151.206316,NSW,2,Gold,POINT (151.206316 -33.903892),POINT (143.87669372558594 -9.145400047302246),25.820656197265514
3167,-37.861799,145.284418,VIC,1,Silver,POINT (145.284418 -37.861799),POINT (143.87669372558594 -9.145400047302246),28.750882707201793
3168,-27.967134,153.397952,QLD,2,Gold,POINT (153.397952 -27.967134),POINT (143.87669372558594 -9.145400047302246),21.092937872999904
3169,-37.932419,144.754147,VIC,2,Gold,POINT (144.754147 -37.932419),POINT (143.8740997314453 -9.145500183105469),28.80036767413512
3170,-37.78391,145.322794,VIC,2,Gold,POINT (145.322794 -37.78391),POINT (143.87669372558594 -9.145400047302246),28.674997093538277
3171,-32.785207,151.453148,NSW,1,Silver,POINT (151.453148 -32.785207),POINT (143.87669372558594 -9.145400047302246),24.82424484517312
3172,-25.337998,152.78368,QLD,1,Silver,POINT (152.78368 -25.337998),POINT (143.87669372558594 -9.145400047302246),18.480655641786957
3173,-36.135717,146.864361,VIC,2,Gold,POINT (146.864361 -36.135717),POINT (143.87669372558594 -9.145400047302246),27.155171974224146
3174,-33.878774,151.156819,NSW,1,Silver,POINT (151.156819 -33.878774),POINT (143.87669372558594 -9.145400047302246),25.78255245500628
3175,-37.74247,145.005702,VIC,3,Bronze,POINT (145.005702 -37.74247),POINT (143.87669372558594 -9.145400047302246),28.619347818620604
3176,-37.41233,144.956641,VIC,2,Gold,POINT (144.956641 -37.41233),POINT (143.8740997314453 -9.145500183105469),28.28755138741071
3177,-33.728782,151.211719,NSW,1,Silver,POINT (151.211719 -33.728782),POINT (143.87669372558594 -9.145400047302246),25.654342010827694
3178,-27.533407,153.226864,QLD,1,Silver,POINT (153.226864 -27.533407),POINT (143.87669372558594 -9.145400047302246),20.62872957438236
3179,-33.466271,150.88744,NSW,3,Bronze,POINT (150.88744 -33.466271),POINT (143.87669372558594 -9.145400047302246),25.311170008950356
3180,-33.766075,150.935836,NSW,3,Bronze,POINT (150.935836 -33.766075),POINT (143.87669372558594 -9.145400047302246),25.612675080452224
3181,-35.39437569,146.4617054,NSW,2,Gold,POINT (146.4617054 -35.39437569),POINT (143.87669372558594 -9.145400047302246),26.375955103991906
3182,-33.735222,151.123716,NSW,1,Silver,POINT (151.123716 -33.735222),POINT (143.87669372558594 -9.145400047302246),25.635496396817246
3183,-37.922369,145.059426,VIC,1,Silver,POINT (145.059426 -37.922369),POINT (143.87669372558594 -9.145400047302246),28.801263821878916
3184,-33.930089,151.057799,NSW,2,Gold,POINT (151.057799 -33.930089),POINT (143.87669372558594 -9.145400047302246),25.804051609082546
3185,-32.741737,151.543675,NSW,1,Silver,POINT (151.543675 -32.741737),POINT (143.87669372558594 -9.145400047302246),24.810677528988716
3186,-38.006771,145.164863,VIC,1,Silver,POINT (145.164863 -38.006771),POINT (143.87669372558594 -9.145400047302246),28.890104072999982
3187,-33.814463,151.006506,NSW,1,Silver,POINT (151.006506 -33.814463),POINT (143.87669372558594 -9.145400047302246),25.678724462724983
3188,-37.724398,145.06988,VIC,3,Bronze,POINT (145.06988 -37.724398),POINT (143.87669372558594 -9.145400047302246),28.603895144992972
3189,-27.687389,153.156289,QLD,1,Silver,POINT (153.156289 -27.687389),POINT (143.87669372558594 -9.145400047302246),20.734421689039053
3190,-38.326447,145.007626,VIC,1,Silver,POINT (145.007626 -38.326447),POINT (143.87669372558594 -9.145400047302246),29.202953772946707
3191,-27.8104018,152.9484212,QLD,2,Gold,POINT (152.9484212 -27.8104018),POINT (143.87669372558594 -9.145400047302246),20.75279571041573
3192,-38.578071,145.630713,VIC,3,Bronze,POINT (145.630713 -38.578071),POINT (143.87669372558594 -9.145400047302246),29.484889401603564
3193,-34.35558,150.709623,NSW,1,Silver,POINT (150.709623 -34.35558),POINT (143.87669372558594 -9.145400047302246),26.119764465181316
3194,-16.923761,145.742303,QLD,1,Silver,POINT (145.742303 -16.923761),POINT (143.87669372558594 -9.145400047302246),7.998962249894221
3195,-33.691922,151.097508,NSW,2,Gold,POINT (151.097508 -33.691922),POINT (143.87669372558594 -9.145400047302246),25.5865569930746
3196,-38.1466398,145.2695101,VIC,1,Silver,POINT (145.2695101 -38.1466398),POINT (143.87669372558594 -9.145400047302246),29.034666256843604
3197,-33.914832,151.239167,NSW,1,Silver,POINT (151.239167 -33.914832),POINT (143.87669372558594 -9.145400047302246),25.840487069244375
3198,-37.786977,145.384922,VIC,1,Silver,POINT (145.384922 -37.786977),POINT (143.87669372558594 -9.145400047302246),28.681260133840862
3199,-27.767029,153.27631,QLD,2,Gold,POINT (153.27631 -27.767029),POINT (143.87669372558594 -9.145400047302246),20.859478683758635
3200,-27.669244,153.24333,QLD,1,Silver,POINT (153.24333 -27.669244),POINT (143.87669372558594 -9.145400047302246),20.757328100723036
3201,-33.77972161,150.8651828,NSW,2,Gold,POINT (150.8651828 -33.77972161),POINT (143.87669372558594 -9.145400047302246),25.606420647907832
3202,-33.75536381,151.1814551,NSW,2,Gold,POINT (151.1814551 -33.75536381),POINT (143.87669372558594 -9.145400047302246),25.671187256113186
3203,-27.543316,153.088155,QLD,1,Silver,POINT (153.088155 -27.543316),POINT (143.87669372558594 -9.145400047302246),20.575090041420488
3204,-27.211886,153.046414,QLD,2,Gold,POINT (153.046414 -27.211886),POINT (143.87669372558594 -9.145400047302246),20.260347593020843
3205,-33.731651,150.955942,NSW,1,Silver,POINT (150.955942 -33.731651),POINT (143.87669372558594 -9.145400047302246),25.58514201719087
3206,-33.723693,151.16729,NSW,1,Silver,POINT (151.16729 -33.723693),POINT (143.87669372558594 -9.145400047302246),25.636795402411984
3207,-32.255249,148.110385,NSW,1,Silver,POINT (148.110385 -32.255249),POINT (143.87669372558594 -9.145400047302246),23.494451694465127
3208,-36.284584,145.082735,VIC,2,Gold,POINT (145.082735 -36.284584),POINT (143.87669372558594 -9.145400047302246),27.165968437991637
3209,-27.399573,152.98725,QLD,1,Silver,POINT (152.98725 -27.399573),POINT (143.87669372558594 -9.145400047302246),20.40139862402251
3210,-37.75045631,144.649936,VIC,1,Silver,POINT (144.649936 -37.75045631),POINT (143.8740997314453 -9.145500183105469),28.61547547983723
3211,-37.701346,145.056223,VIC,1,Silver,POINT (145.056223 -37.701346),POINT (143.87669372558594 -9.145400047302246),28.580296334408345
3212,-33.828361,151.192212,NSW,2,Gold,POINT (151.192212 -33.828361),POINT (143.87669372558594 -9.145400047302246),25.74422981981959
3213,-37.772675,145.048573,VIC,1,Silver,POINT (145.048573 -37.772675),POINT (143.87669372558594 -9.145400047302246),28.65125079732397
3214,-17.025592,145.730423,QLD,1,Silver,POINT (145.730423 -17.025592),POINT (143.87669372558594 -9.145400047302246),8.095291065439348
3215,-33.791357,151.092072,NSW,2,Gold,POINT (151.092072 -33.791357),POINT (143.87669372558594 -9.145400047302246),25.680437647304945
3216,-28.228906,150.321016,QLD,1,Silver,POINT (150.321016 -28.228906),POINT (143.87669372558594 -9.145400047302246),20.14223148072625
3217,-33.791357,151.092072,NSW,2,Gold,POINT (151.092072 -33.791357),POINT (143.87669372558594 -9.145400047302246),25.680437647304945
3218,-27.240638,152.993187,QLD,3,Bronze,POINT (152.993187 -27.240638),POINT (143.87669372558594 -9.145400047302246),20.261986234996563
3219,-28.907675,153.427314,NSW,1,Silver,POINT (153.427314 -28.907675),POINT (143.87669372558594 -9.145400047302246),21.94907421583138
3220,-33.875709,151.266989,NSW,2,Gold,POINT (151.266989 -33.875709),POINT (143.87669372558594 -9.145400047302246),25.81094041562433
3221,-27.393676,152.92424,QLD,2,Gold,POINT (152.92424 -27.393676),POINT (143.87669372558594 -9.145400047302246),20.368055106795808
3224,-37.701346,145.056223,VIC,2,Gold,POINT (145.056223 -37.701346),POINT (143.87669372558594 -9.145400047302246),28.580296334408345
3225,-33.73238,151.000948,NSW,2,Gold,POINT (151.000948 -33.73238),POINT (143.87669372558594 -9.145400047302246),25.598331628464933
3226,-38.1466398,145.2695101,VIC,1,Silver,POINT (145.2695101 -38.1466398),POINT (143.87669372558594 -9.145400047302246),29.034666256843604
3227,-37.786429,145.125797,VIC,1,Silver,POINT (145.125797 -37.786429),POINT (143.87669372558594 -9.145400047302246),28.668254192737702
3228,-30.170441,142.203381,NSW,2,Gold,POINT (142.203381 -30.170441),POINT (143.8740997314453 -9.145500183105469),21.09121706856956
3230,-37.837165,144.705831,VIC,1,Silver,POINT (144.705831 -37.837165),POINT (143.8740997314453 -9.145500183105469),28.70371764890595
3231,-37.724398,145.06988,VIC,2,Gold,POINT (145.06988 -37.724398),POINT (143.87669372558594 -9.145400047302246),28.603895144992972
3232,-37.774064,144.999745,VIC,2,Gold,POINT (144.999745 -37.774064),POINT (143.87669372558594 -9.145400047302246),28.65068313114818
3233,-37.78272,144.770641,VIC,1,Silver,POINT (144.770641 -37.78272),POINT (143.8740997314453 -9.145500183105469),28.65125032328185
3234,-37.840679,144.991264,VIC,3,Bronze,POINT (144.991264 -37.840679),POINT (143.87669372558594 -9.145400047302246),28.71691663583934
3235,-37.945149,145.115271,VIC,3,Bronze,POINT (145.115271 -37.945149),POINT (143.87669372558594 -9.145400047302246),28.826370104526003
3237,-34.583539,150.754592,NSW,3,Bronze,POINT (150.754592 -34.583539),POINT (143.87669372558594 -9.145400047302246),26.35155399686984
3238,-32.993286,151.682517,NSW,1,Silver,POINT (151.682517 -32.993286),POINT (143.87669372558594 -9.145400047302246),25.092878300511142
3239,-37.874533,145.429715,VIC,1,Silver,POINT (145.429715 -37.874533),POINT (143.87669372558594 -9.145400047302246),28.771078452024813
