customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,property_valuation,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,customer_age,product_age,profit,recency,frequency,cluster
2389,M,18,1973-12-28,Desktop Support Technician,Retail,High Net Worth,False,7,2758,NSW,8,2017-10-20,True,True,OHM Cycles,Road,high,large,12.01,7.21,2003-08-24 21:45:29.044122,44,14.0,4.8,73,3,2
2389,M,18,1973-12-28,Desktop Support Technician,Retail,High Net Worth,False,7,2758,NSW,8,2017-07-13,True,True,OHM Cycles,Road,medium,medium,1280.28,829.51,1996-05-12 21:45:29.044122,44,21.0,450.77,172,3,2
2390,F,48,1964-05-06,Legal Assistant,Property,Mass Customer,False,12,4209,QLD,7,2017-07-21,False,True,Norco Bicycles,Road,medium,medium,544.05,376.84,2000-04-08 21:45:29.044122,53,17.0,167.20999999999998,164,6,1
2390,F,48,1964-05-06,Legal Assistant,Property,Mass Customer,False,12,4209,QLD,7,2017-02-05,False,True,Solex,Touring,medium,large,2083.94,675.03,2008-03-03 21:45:29.044122,53,9.0,1408.91,330,6,1
2390,F,48,1964-05-06,Legal Assistant,Property,Mass Customer,False,12,4209,QLD,7,2017-09-17,True,True,Trek Bicycles,Standard,low,medium,1057.51,154.4,1988-12-27 21:45:29.044122,53,29.0,903.11,106,6,1
2390,F,48,1964-05-06,Legal Assistant,Property,Mass Customer,False,12,4209,QLD,7,2017-02-18,False,True,Solex,Standard,high,medium,748.17,448.9,1986-04-27 21:45:29.044122,53,31.0,299.27,317,6,1
2390,F,48,1964-05-06,Legal Assistant,Property,Mass Customer,False,12,4209,QLD,7,2017-09-03,True,True,Giant Bicycles,Standard,medium,large,1765.3,709.48,1999-01-10 21:45:29.044122,53,18.0,1055.82,120,6,1
2390,F,48,1964-05-06,Legal Assistant,Property,Mass Customer,False,12,4209,QLD,7,2017-10-22,True,True,OHM Cycles,Standard,high,medium,2005.66,1203.4,2006-09-26 21:45:29.044122,53,11.0,802.26,71,6,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-08-21,True,True,Solex,Standard,medium,medium,1945.43,333.18,1997-02-15 21:45:29.044122,56,20.0,1612.25,133,10,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-03-15,False,True,Solex,Standard,medium,medium,441.49,84.99,1987-09-28 21:45:29.044122,56,30.0,356.5,292,10,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-09-21,True,True,Norco Bicycles,Standard,medium,medium,360.4,270.3,2011-05-24 21:45:29.044122,56,6.0,90.09999999999997,102,10,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-12-18,True,True,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1998-02-24 21:45:29.044122,56,19.0,737.5699999999999,14,10,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-01-03,False,True,Norco Bicycles,Standard,low,medium,958.74,748.9,2000-05-24 21:45:29.044122,56,17.0,209.84000000000003,363,10,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-03-23,True,True,Solex,Standard,low,medium,945.04,507.58,1990-06-05 21:45:29.044122,56,27.0,437.46,284,10,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-09-22,False,True,OHM Cycles,Standard,low,medium,71.16,56.93,2009-12-02 21:45:29.044122,56,8.0,14.229999999999997,101,10,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-07-08,True,True,Solex,Standard,low,medium,945.04,507.58,1990-06-05 21:45:29.044122,56,27.0,437.46,177,10,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-06-02,False,False,Giant Bicycles,Touring,medium,large,1873.97,863.95,2000-11-06 21:45:29.044122,56,17.0,1010.02,213,10,1
2391,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,False,14,4178,QLD,7,2017-08-09,False,True,Solex,Road,medium,large,1777.8,820.78,2005-10-22 21:45:29.044122,56,12.0,957.02,145,10,1
2392,F,48,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,False,2,2573,NSW,6,2017-12-04,True,True,Giant Bicycles,Road,medium,medium,1538.99,829.65,2010-07-22 21:45:29.044122,16,7.0,709.34,28,5,2
2392,F,48,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,False,2,2573,NSW,6,2017-06-05,True,True,Giant Bicycles,Standard,high,small,1977.36,1759.85,2006-02-08 21:45:29.044122,16,11.0,217.51,210,5,2
2392,F,48,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,False,2,2573,NSW,6,2017-06-30,True,True,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-10-26 21:45:29.044122,16,18.0,72.59999999999997,185,5,2
2392,F,48,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,False,2,2573,NSW,6,2017-10-17,False,True,Solex,Standard,medium,medium,1151.96,649.49,1994-05-21 21:45:29.044122,16,23.0,502.47,76,5,2
2392,F,48,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,False,2,2573,NSW,6,2017-11-03,False,True,OHM Cycles,Standard,medium,medium,183.86,137.9,1992-03-21 21:45:29.044122,16,25.0,45.96000000000001,59,5,2
2393,F,68,1981-06-21,Registered Nurse,Health,High Net Worth,True,11,4179,QLD,7,2017-08-23,True,True,Norco Bicycles,Standard,medium,small,586.45,521.94,2010-01-17 21:45:29.044122,36,7.0,64.50999999999999,131,2,3
2393,F,68,1981-06-21,Registered Nurse,Health,High Net Worth,True,11,4179,QLD,7,2017-08-30,True,True,WeareA2B,Standard,low,medium,642.31,513.85,2010-01-25 21:45:29.044122,36,7.0,128.45999999999992,124,2,3
2396,F,40,1973-08-02,Recruiter,Retail,Affluent Customer,True,7,4128,QLD,7,2017-04-22,False,True,Giant Bicycles,Standard,high,medium,1274.93,764.96,2002-01-19 21:45:29.044122,44,15.0,509.97,254,4,2
2396,F,40,1973-08-02,Recruiter,Retail,Affluent Customer,True,7,4128,QLD,7,2017-07-12,True,True,Giant Bicycles,Standard,medium,large,1635.3,993.66,1985-10-21 21:45:29.044122,44,32.0,641.64,173,4,2
2396,F,40,1973-08-02,Recruiter,Retail,Affluent Customer,True,7,4128,QLD,7,2017-12-30,False,True,Trek Bicycles,Standard,high,medium,358.39,215.03,1985-10-21 21:45:29.044122,44,32.0,143.35999999999999,2,4,2
2396,F,40,1973-08-02,Recruiter,Retail,Affluent Customer,True,7,4128,QLD,7,2017-08-06,False,True,Trek Bicycles,Standard,low,medium,1057.51,154.4,1991-10-26 21:45:29.044122,44,26.0,903.11,148,4,2
2397,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,True,4,2142,NSW,7,2017-11-07,False,True,OHM Cycles,Touring,low,medium,1073.07,933.84,1993-06-02 21:45:29.044122,32,24.0,139.2299999999999,55,9,1
2397,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,True,4,2142,NSW,7,2017-10-25,False,True,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2000-07-20 21:45:29.044122,32,17.0,144.26,68,9,1
2397,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,True,4,2142,NSW,7,2017-04-10,True,True,OHM Cycles,Standard,high,medium,2005.66,1203.4,1991-07-28 21:45:29.044122,32,26.0,802.26,266,9,1
2397,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,True,4,2142,NSW,7,2017-09-10,False,True,Norco Bicycles,Road,medium,medium,544.05,376.84,2011-05-24 21:45:29.044122,32,6.0,167.20999999999998,113,9,1
2397,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,True,4,2142,NSW,7,2017-04-13,True,True,Giant Bicycles,Road,medium,medium,792.9,594.68,1990-04-10 21:45:29.044122,32,27.0,198.22000000000003,263,9,1
2397,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,True,4,2142,NSW,7,2017-10-22,True,True,Giant Bicycles,Road,medium,medium,792.9,594.68,1987-03-20 21:45:29.044122,32,30.0,198.22000000000003,71,9,1
2397,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,True,4,2142,NSW,7,2017-06-13,False,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,2007-03-03 21:45:29.044122,32,10.0,1702.5499999999997,202,9,1
2397,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,True,4,2142,NSW,7,2017-07-30,True,True,Solex,Standard,medium,medium,1163.89,589.27,1989-02-24 21:45:29.044122,32,28.0,574.6200000000001,155,9,1
2397,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,True,4,2142,NSW,7,2017-02-10,True,True,Norco Bicycles,Mountain,low,small,688.63,612.88,1988-03-19 21:45:29.044122,32,29.0,75.75,325,9,1
2398,F,6,2000-10-11,Administrative Assistant IV,Financial Services,High Net Worth,True,1,4034,QLD,5,2017-05-02,False,True,Norco Bicycles,Road,medium,large,1240.31,795.1,1991-07-13 21:45:29.044122,17,26.0,445.2099999999999,244,3,3
2398,F,6,2000-10-11,Administrative Assistant IV,Financial Services,High Net Worth,True,1,4034,QLD,5,2017-01-14,True,True,Norco Bicycles,Standard,low,medium,958.74,748.9,2000-05-24 21:45:29.044122,17,17.0,209.84000000000003,352,3,3
2398,F,6,2000-10-11,Administrative Assistant IV,Financial Services,High Net Worth,True,1,4034,QLD,5,2017-09-08,True,True,OHM Cycles,Standard,high,medium,227.88,136.73,1999-03-16 21:45:29.044122,17,18.0,91.15,115,3,3
2399,F,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,True,14,2259,NSW,6,2017-11-16,True,True,Norco Bicycles,Standard,low,medium,958.74,748.9,2004-10-20 21:45:29.044122,37,13.0,209.84000000000003,46,6,2
2399,F,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,True,14,2259,NSW,6,2017-06-21,False,True,Solex,Standard,low,medium,945.04,507.58,1990-06-05 21:45:29.044122,37,27.0,437.46,194,6,2
2399,F,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,True,14,2259,NSW,6,2017-11-22,False,True,Solex,Standard,medium,large,1061.56,733.58,1993-06-03 21:45:29.044122,37,24.0,327.9799999999999,40,6,2
2399,F,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,True,14,2259,NSW,6,2017-02-14,False,True,OHM Cycles,Standard,high,medium,1458.17,874.9,2005-10-24 21:45:29.044122,37,12.0,583.2700000000001,321,6,2
2399,F,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,True,14,2259,NSW,6,2017-04-08,False,True,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991-07-13 21:45:29.044122,37,26.0,1055.82,268,6,2
2399,F,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,True,14,2259,NSW,6,2017-10-24,True,True,OHM Cycles,Standard,medium,medium,235.63,125.07,1999-01-23 21:45:29.044122,37,18.0,110.56,69,6,2
2400,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,True,22,4218,QLD,11,2017-10-20,True,True,WeareA2B,Touring,medium,large,1890.39,260.14,2009-12-02 21:45:29.044122,39,8.0,1630.25,73,8,1
2400,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,True,22,4218,QLD,11,2017-10-10,True,True,Norco Bicycles,Road,medium,large,1240.31,795.1,1999-01-10 21:45:29.044122,39,18.0,445.2099999999999,83,8,1
2400,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,True,22,4218,QLD,11,2017-12-11,True,True,Giant Bicycles,Road,medium,medium,792.9,594.68,1990-04-10 21:45:29.044122,39,27.0,198.22000000000003,21,8,1
2400,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,True,22,4218,QLD,11,2017-11-25,False,True,Solex,Touring,medium,large,2083.94,675.03,1992-02-10 21:45:29.044122,39,25.0,1408.91,37,8,1
2400,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,True,22,4218,QLD,11,2017-04-02,True,True,Trek Bicycles,Road,medium,medium,533.51,400.13,1996-05-12 21:45:29.044122,39,21.0,133.38,274,8,1
2400,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,True,22,4218,QLD,11,2017-10-21,True,True,OHM Cycles,Standard,medium,medium,1227.34,770.89,1989-01-25 21:45:29.044122,39,28.0,456.44999999999993,72,8,1
2400,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,True,22,4218,QLD,11,2017-09-08,True,True,Solex,Road,medium,small,1703.52,1516.13,2010-12-25 21:45:29.044122,39,7.0,187.38999999999987,115,8,1
2400,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,True,22,4218,QLD,11,2017-11-28,True,True,Trek Bicycles,Road,low,medium,980.37,234.43,2008-08-18 21:45:29.044122,39,9.0,745.94,34,8,1
2402,F,99,1957-06-07,Cost Accountant,Financial Services,Mass Customer,True,8,2150,NSW,7,2017-01-29,True,True,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1987-03-29 21:45:29.044122,60,30.0,144.26,337,3,2
2402,F,99,1957-06-07,Cost Accountant,Financial Services,Mass Customer,True,8,2150,NSW,7,2017-08-01,True,True,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1986-01-20 21:45:29.044122,60,31.0,195.33999999999992,153,3,2
2402,F,99,1957-06-07,Cost Accountant,Financial Services,Mass Customer,True,8,2150,NSW,7,2017-10-13,True,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2007-05-20 21:45:29.044122,60,10.0,448.67999999999995,80,3,2
2403,F,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,False,12,2190,NSW,10,2017-01-18,True,True,WeareA2B,Road,low,small,1172.78,1043.77,1997-03-27 21:45:29.044122,40,20.0,129.01,348,5,3
2403,F,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,False,12,2190,NSW,10,2017-02-11,True,True,Trek Bicycles,Standard,high,medium,358.39,215.03,1998-07-03 21:45:29.044122,40,19.0,143.35999999999999,324,5,3
2403,F,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,False,12,2190,NSW,10,2017-08-02,False,True,Giant Bicycles,Standard,medium,medium,230.91,173.18,2001-04-27 21:45:29.044122,40,16.0,57.72999999999999,152,5,3
2403,F,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,False,12,2190,NSW,10,2017-02-25,True,True,Solex,Standard,low,medium,945.04,507.58,1990-06-05 21:45:29.044122,40,27.0,437.46,310,5,3
2403,F,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,False,12,2190,NSW,10,2017-05-29,True,False,Trek Bicycles,Standard,high,medium,495.72,297.43,2009-09-26 21:45:29.044122,40,8.0,198.29000000000002,217,5,3
2404,M,13,1960-03-14,Graphic Designer,Retail,Mass Customer,False,6,2065,NSW,11,2017-03-14,False,True,WeareA2B,Standard,medium,medium,1762.96,950.52,2009-01-12 21:45:29.044122,57,8.0,812.44,293,5,3
2404,M,13,1960-03-14,Graphic Designer,Retail,Mass Customer,False,6,2065,NSW,11,2017-01-21,False,True,Giant Bicycles,Standard,high,small,1977.36,1759.85,2006-02-08 21:45:29.044122,57,11.0,217.51,345,5,3
2404,M,13,1960-03-14,Graphic Designer,Retail,Mass Customer,False,6,2065,NSW,11,2017-06-26,False,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,2007-03-03 21:45:29.044122,57,10.0,1702.5499999999997,189,5,3
2404,M,13,1960-03-14,Graphic Designer,Retail,Mass Customer,False,6,2065,NSW,11,2017-04-27,True,True,Norco Bicycles,Standard,medium,medium,360.4,270.3,2011-05-24 21:45:29.044122,57,6.0,90.09999999999997,249,5,3
2404,M,13,1960-03-14,Graphic Designer,Retail,Mass Customer,False,6,2065,NSW,11,2017-02-23,False,True,WeareA2B,Standard,medium,small,1415.01,1259.36,1997-06-22 21:45:29.044122,57,20.0,155.6500000000001,312,5,3
2408,F,38,1955-10-10,VP Marketing,Health,Mass Customer,False,16,2500,NSW,8,2017-08-05,True,True,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-09-28 21:45:29.044122,62,14.0,1279.3999999999999,149,3,2
2408,F,38,1955-10-10,VP Marketing,Health,Mass Customer,False,16,2500,NSW,8,2017-12-06,False,True,Norco Bicycles,Road,medium,medium,543.39,407.54,2011-05-10 21:45:29.044122,62,6.0,135.84999999999997,26,3,2
2408,F,38,1955-10-10,VP Marketing,Health,Mass Customer,False,16,2500,NSW,8,2017-08-13,False,True,Solex,Touring,medium,large,2083.94,675.03,2008-03-03 21:45:29.044122,62,9.0,1408.91,141,3,2
2410,F,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,True,21,3181,VIC,11,2017-07-21,False,True,WeareA2B,Touring,medium,large,1890.39,260.14,1987-12-09 21:45:29.044122,43,30.0,1630.25,164,6,2
2410,F,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,True,21,3181,VIC,11,2017-10-29,False,True,Trek Bicycles,Road,low,medium,980.37,234.43,1986-04-24 21:45:29.044122,43,31.0,745.94,64,6,2
2410,F,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,True,21,3181,VIC,11,2017-02-04,True,True,Solex,Standard,medium,medium,71.49,53.62,2007-05-20 21:45:29.044122,43,10.0,17.869999999999997,331,6,2
2410,F,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,True,21,3181,VIC,11,2017-07-07,True,True,Norco Bicycles,Standard,high,small,1661.92,1479.11,2003-08-24 21:45:29.044122,43,14.0,182.81000000000017,178,6,2
2410,F,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,True,21,3181,VIC,11,2017-11-24,True,True,Norco Bicycles,Standard,medium,medium,360.4,270.3,1994-11-07 21:45:29.044122,43,23.0,90.09999999999997,38,6,2
2410,F,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,True,21,3181,VIC,11,2017-06-27,True,True,WeareA2B,Standard,medium,medium,1807.45,778.69,2009-09-26 21:45:29.044122,43,8.0,1028.76,188,6,2
2411,M,0,1964-05-27,Technical Writer,Financial Services,High Net Worth,False,13,2041,NSW,12,2017-05-21,False,True,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-01-05 21:45:29.044122,53,19.0,1295.43,225,4,3
2411,M,0,1964-05-27,Technical Writer,Financial Services,High Net Worth,False,13,2041,NSW,12,2017-03-29,True,True,OHM Cycles,Road,medium,small,1810.0,1610.9,2002-09-04 21:45:29.044122,53,15.0,199.0999999999999,278,4,3
2411,M,0,1964-05-27,Technical Writer,Financial Services,High Net Worth,False,13,2041,NSW,12,2017-05-11,False,True,WeareA2B,Standard,medium,medium,1769.64,108.76,2005-10-24 21:45:29.044122,53,12.0,1660.88,235,4,3
2411,M,0,1964-05-27,Technical Writer,Financial Services,High Net Worth,False,13,2041,NSW,12,2017-01-31,True,True,Solex,Standard,medium,large,1061.56,733.58,1988-01-05 21:45:29.044122,53,29.0,327.9799999999999,335,4,3
2412,F,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,False,8,4051,QLD,8,2017-03-07,True,True,Norco Bicycles,Road,medium,medium,1036.59,206.35,1985-10-21 21:45:29.044122,36,32.0,830.2399999999999,300,6,1
2412,F,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,False,8,4051,QLD,8,2017-03-16,True,True,Giant Bicycles,Standard,medium,medium,230.91,173.18,2001-04-27 21:45:29.044122,36,16.0,57.72999999999999,291,6,1
2412,F,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,False,8,4051,QLD,8,2017-03-28,False,True,Trek Bicycles,Mountain,low,medium,574.64,459.71,2006-02-13 21:45:29.044122,36,11.0,114.93,279,6,1
2412,F,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,False,8,4051,QLD,8,2017-04-28,True,True,Giant Bicycles,Standard,medium,large,1812.75,582.48,2004-11-22 21:45:29.044122,36,13.0,1230.27,248,6,1
2412,F,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,False,8,4051,QLD,8,2017-12-13,False,True,WeareA2B,Standard,medium,medium,1807.45,778.69,2009-11-05 21:45:29.044122,36,8.0,1028.76,19,6,1
2412,F,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,False,8,4051,QLD,8,2017-12-10,False,True,Giant Bicycles,Standard,medium,large,1635.3,993.66,2007-11-25 21:45:29.044122,36,10.0,641.64,22,6,1
2413,M,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,True,17,3082,VIC,8,2017-10-18,False,True,Norco Bicycles,Standard,low,medium,363.01,290.41,2010-09-14 21:45:29.044122,74,7.0,72.59999999999997,75,7,1
2413,M,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,True,17,3082,VIC,8,2017-06-16,False,True,Solex,Standard,high,medium,1024.66,614.8,1991-04-27 21:45:29.044122,74,26.0,409.8600000000001,199,7,1
2413,M,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,True,17,3082,VIC,8,2017-05-10,False,True,OHM Cycles,Standard,low,medium,1793.43,248.82,2005-10-24 21:45:29.044122,74,12.0,1544.6100000000001,236,7,1
2413,M,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,True,17,3082,VIC,8,2017-03-20,True,True,Solex,Standard,low,medium,1289.85,74.51,2003-09-28 21:45:29.044122,74,14.0,1215.34,287,7,1
2413,M,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,True,17,3082,VIC,8,2017-06-17,True,True,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1986-01-20 21:45:29.044122,74,31.0,195.33999999999992,198,7,1
2413,M,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,True,17,3082,VIC,8,2017-08-24,True,True,WeareA2B,Standard,low,medium,642.31,513.85,1998-02-24 21:45:29.044122,74,19.0,128.45999999999992,130,7,1
2413,M,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,True,17,3082,VIC,8,2017-11-02,False,True,Solex,Road,medium,large,1777.8,820.78,1987-11-11 21:45:29.044122,74,30.0,957.02,60,7,1
2415,M,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,False,3,2298,NSW,8,2017-11-17,False,True,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-01-05 21:45:29.044122,39,19.0,1295.43,45,5,2
2415,M,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,False,3,2298,NSW,8,2017-09-06,True,True,WeareA2B,Standard,low,medium,642.31,513.85,2009-03-27 21:45:29.044122,39,8.0,128.45999999999992,117,5,2
2415,M,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,False,3,2298,NSW,8,2017-09-30,False,True,Solex,Standard,medium,medium,71.49,53.62,2007-05-20 21:45:29.044122,39,10.0,17.869999999999997,93,5,2
2415,M,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,False,3,2298,NSW,8,2017-04-30,True,True,Solex,Standard,medium,large,1061.56,733.58,1988-01-05 21:45:29.044122,39,29.0,327.9799999999999,246,5,2
2415,M,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,False,3,2298,NSW,8,2017-07-10,False,True,OHM Cycles,Road,medium,medium,742.54,667.4,1986-04-24 21:45:29.044122,39,31.0,75.13999999999999,175,5,2
2416,M,19,1959-12-29,Office Assistant I,Health,Affluent Customer,False,16,2768,NSW,10,2017-03-26,True,True,Trek Bicycles,Standard,medium,medium,499.53,388.72,1993-12-08 21:45:29.044122,58,24.0,110.80999999999995,281,2,3
2416,M,19,1959-12-29,Office Assistant I,Health,Affluent Customer,False,16,2768,NSW,10,2017-05-22,False,True,Trek Bicycles,Road,low,small,1720.7,1531.42,2001-03-18 21:45:29.044122,58,16.0,189.27999999999997,224,2,3
2418,F,82,1970-04-05,Software Engineer III,Property,Mass Customer,True,13,3024,VIC,5,2017-01-01,True,True,Solex,Road,medium,large,1777.8,820.78,1993-12-08 21:45:29.044122,47,24.0,957.02,365,7,1
2418,F,82,1970-04-05,Software Engineer III,Property,Mass Customer,True,13,3024,VIC,5,2017-12-28,True,True,OHM Cycles,Standard,medium,medium,1636.9,44.71,1990-04-10 21:45:29.044122,47,27.0,1592.19,4,7,1
2418,F,82,1970-04-05,Software Engineer III,Property,Mass Customer,True,13,3024,VIC,5,2017-06-06,False,True,WeareA2B,Standard,medium,small,175.89,131.92,1997-08-03 21:45:29.044122,47,20.0,43.97,209,7,1
2418,F,82,1970-04-05,Software Engineer III,Property,Mass Customer,True,13,3024,VIC,5,2017-06-17,True,True,Solex,Standard,low,medium,1289.85,74.51,2006-09-26 21:45:29.044122,47,11.0,1215.34,198,7,1
2418,F,82,1970-04-05,Software Engineer III,Property,Mass Customer,True,13,3024,VIC,5,2017-11-07,False,True,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1991-04-27 21:45:29.044122,47,26.0,152.54999999999995,55,7,1
2418,F,82,1970-04-05,Software Engineer III,Property,Mass Customer,True,13,3024,VIC,5,2017-03-02,True,True,OHM Cycles,Standard,medium,medium,795.34,101.58,1992-03-21 21:45:29.044122,47,25.0,693.76,305,7,1
2418,F,82,1970-04-05,Software Engineer III,Property,Mass Customer,True,13,3024,VIC,5,2017-12-26,False,True,OHM Cycles,Standard,high,medium,2005.66,1203.4,2010-04-04 21:45:29.044122,47,7.0,802.26,6,7,1
2419,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,False,9,4118,QLD,5,2017-11-09,False,True,Norco Bicycles,Road,medium,medium,543.39,407.54,2011-05-10 21:45:29.044122,39,6.0,135.84999999999997,53,8,1
2419,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,False,9,4118,QLD,5,2017-02-18,False,True,WeareA2B,Standard,medium,small,1415.01,1259.36,1997-06-22 21:45:29.044122,39,20.0,155.6500000000001,317,8,1
2419,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,False,9,4118,QLD,5,2017-10-19,False,True,Solex,Standard,medium,medium,478.16,298.72,1987-12-09 21:45:29.044122,39,30.0,179.44,74,8,1
2419,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,False,9,4118,QLD,5,2017-04-24,True,True,Trek Bicycles,Road,low,small,1720.7,1531.42,2001-03-18 21:45:29.044122,39,16.0,189.27999999999997,252,8,1
2419,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,False,9,4118,QLD,5,2017-06-28,False,True,Giant Bicycles,Standard,high,medium,1179.0,707.4,1992-02-10 21:45:29.044122,39,25.0,471.6,187,8,1
2419,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,False,9,4118,QLD,5,2017-03-04,False,True,WeareA2B,Standard,medium,medium,1807.45,778.69,2009-11-05 21:45:29.044122,39,8.0,1028.76,303,8,1
2419,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,False,9,4118,QLD,5,2017-03-31,False,True,OHM Cycles,Road,medium,medium,1280.28,829.51,1996-05-12 21:45:29.044122,39,21.0,450.77,276,8,1
2419,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,False,9,4118,QLD,5,2017-05-20,False,True,OHM Cycles,Standard,high,medium,227.88,136.73,1997-07-25 21:45:29.044122,39,20.0,91.15,226,8,1
2420,F,10,1976-08-26,Staff Scientist,Financial Services,High Net Worth,False,16,4210,QLD,3,2017-05-05,True,True,Solex,Road,medium,medium,416.98,312.74,1991-10-26 21:45:29.044122,41,26.0,104.24000000000001,241,3,3
